Feb 25 08:15:19 dionysos cron-apt: CRON-APT RUN [/etc/cron-apt/config]: Sun Feb 25 07:38:17 GMT 2024
Feb 25 08:15:19 dionysos cron-apt: CRON-APT SLEEP: 2219, Sun Feb 25 08:15:16 GMT 2024
Feb 25 08:15:19 dionysos cron-apt: CRON-APT ACTION: 0-update
Feb 25 08:15:19 dionysos cron-apt: CRON-APT LINE: /usr/bin/apt-get  update -o quiet=2
Feb 25 08:15:19 dionysos cron-apt: CRON-APT ACTION: 3-download
Feb 25 08:15:19 dionysos cron-apt: CRON-APT LINE: /usr/bin/apt-get  autoclean -y
Feb 25 08:15:19 dionysos cron-apt: Reading package lists...
Feb 25 08:15:19 dionysos cron-apt: Building dependency tree...
Feb 25 08:15:19 dionysos cron-apt: Reading state information...
Feb 25 08:15:19 dionysos cron-apt: CRON-APT LINE: /usr/bin/apt-get  dist-upgrade -d -y -o APT::Get::Show-Upgraded=true
Feb 25 08:15:19 dionysos cron-apt: Reading package lists...
Feb 25 08:15:19 dionysos cron-apt: Building dependency tree...
Feb 25 08:15:19 dionysos cron-apt: Reading state information...
Feb 25 08:15:19 dionysos cron-apt: Calculating upgrade...
Feb 25 08:15:19 dionysos cron-apt: 0 upgraded, 0 newly installed, 0 to remove and 0 not upgraded.
Feb 25 09:09:56 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:09:56 dionysos omv-engined[698397]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:00 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:00 dionysos omv-engined[698446]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:01 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:01 dionysos omv-engined[698464]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:05 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:05 dionysos omv-engined[698552]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:06 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:06 dionysos omv-engined[698599]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:11 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:11 dionysos omv-engined[698695]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:12 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:12 dionysos omv-engined[698723]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:16 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:16 dionysos omv-engined[698739]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:17 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:17 dionysos omv-engined[698747]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:21 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:21 dionysos omv-engined[698766]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:22 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:22 dionysos omv-engined[698777]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:27 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:27 dionysos omv-engined[698793]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:28 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:28 dionysos omv-engined[698835]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:32 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:32 dionysos omv-engined[698857]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:33 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:33 dionysos omv-engined[698919]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:37 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:37 dionysos omv-engined[698985]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:38 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:38 dionysos omv-engined[699073]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:42 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:42 dionysos omv-engined[699123]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:43 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:43 dionysos omv-engined[699135]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:48 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:48 dionysos omv-engined[699150]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:49 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:49 dionysos omv-engined[699157]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:53 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:53 dionysos omv-engined[699175]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:54 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:54 dionysos omv-engined[699184]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:58 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:58 dionysos omv-engined[699252]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:59 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:10:59 dionysos omv-engined[699262]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:03 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:03 dionysos omv-engined[699335]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:04 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:04 dionysos omv-engined[699343]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:08 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:08 dionysos omv-engined[699482]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:09 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:09 dionysos omv-engined[699489]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:14 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:14 dionysos omv-engined[699528]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:15 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:15 dionysos omv-engined[699535]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:19 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:19 dionysos omv-engined[699552]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:20 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:20 dionysos omv-engined[699560]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:24 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:24 dionysos omv-engined[699575]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:25 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:25 dionysos omv-engined[699585]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:29 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:29 dionysos omv-engined[699641]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:30 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:30 dionysos omv-engined[699648]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:35 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:35 dionysos omv-engined[699716]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:35 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:35 dionysos omv-engined[699724]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:40 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:40 dionysos omv-engined[699858]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:41 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:41 dionysos omv-engined[699865]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:45 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:45 dionysos omv-engined[699909]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:46 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:46 dionysos omv-engined[699916]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:50 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:50 dionysos omv-engined[699933]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:51 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:51 dionysos omv-engined[699941]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:56 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:56 dionysos omv-engined[699955]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:57 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:11:57 dionysos omv-engined[699964]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:01 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:01 dionysos omv-engined[700014]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:02 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:02 dionysos omv-engined[700023]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:06 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:06 dionysos omv-engined[700115]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:07 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:07 dionysos omv-engined[700139]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:11 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:11 dionysos omv-engined[700237]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:12 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:12 dionysos omv-engined[700265]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:17 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:17 dionysos omv-engined[700281]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:18 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:18 dionysos omv-engined[700290]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:22 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:22 dionysos omv-engined[700303]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:23 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:23 dionysos omv-engined[700313]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:27 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:27 dionysos omv-engined[700327]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:28 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:28 dionysos omv-engined[700368]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:32 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:32 dionysos omv-engined[700386]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:33 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:33 dionysos omv-engined[700450]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:37 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:37 dionysos omv-engined[700508]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:38 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:38 dionysos omv-engined[700593]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:43 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:43 dionysos omv-engined[700631]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:44 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:12:44 dionysos omv-engined[700643]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
